source_name,master_name,plant_count,year,urls,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=463,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=462,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=461,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=460,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=694,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=381,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=386,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=480,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=201,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=389,
ENTSOE,,1,,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show?name=&defaultValue=true&viewType=TABLE&areaType=BZN&atch=false&dateTime.dateTime=01.01.2016+00:00|UTC|YEAR&area.values=CTY|10YNO-0--------C!BZN|10YNO-1--------2&productionType.values=B01&productionType.values=B02&productionType.values=B03&productionType.values=B04&productionType.values=B05&productionType.values=B06&productionType.values=B07&productionType.values=B08&productionType.values=B09&productionType.values=B10&productionType.values=B11&productionType.values=B12&productionType.values=B13&productionType.values=B14&productionType.values=B20&productionType.values=B15&productionType.values=B16&productionType.values=B17&productionType.values=B18&productionType.values=B19&DataTables_Table_0_length=515,
Envalue GmbH,,6,,http://www.envalue.de,
Environmental Assessment,,1,,http://www.ecidi.com/Uploadfile/radE840F.pdf,
EP Energy,,3,,http://www.epenergy.cz,
Ereader Chinese,,1,,http://blog.eteacherchinese.com/travel-china/xinanjiang-hydropower-station/,
Ergosud,,1,,http://www.ergosud.it/tecnologia,
Erika Energy,,1,,http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/Soutpan%20Solar%20Park%20(Erika%20Energy)(%20Pty)%20Ltd.pdf,
Ertan Hydropower Development Company,,1,,https://web.archive.org/web/20101206021333/http://www.ehdc.com.cn/newsite/en/gd.aspx,
Eskom,,13,,http://www.eskom.co.za/OurCompany/PhotoGallery/Pages/Eskom_Power_Stations.aspx,
Eskom,,1,,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Ankerlig.aspx,
Eskom,,1,,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Arnot_Power_Station.aspx,
Eskom,,1,,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Komati_Power_Station.aspx,
Eskom,,1,,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Acacia_Power_Station.aspx,
Eskom,,1,,http://www.eskom.co.za/sites/heritage/Pages/TUTUKA-POWER-STATION.aspx,
Eskom,,1,,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/KoebergNuclearPowerStation/Pages/Koeberg_Power_Station.aspx,
Eskom,,1,,http://www.eskom.co.za/sites/heritage/Pages/VANDERKLOOF-POWER-STATION.aspx,
Eskom,,1,,http://www.eskom.co.za/AboutElectricity/RenewableEnergy/Pages/SereWindFarm.aspx,
Eskom,,1,,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Port_Rex_Power_Station.aspx,
Eskom,,1,,http://www.eskom.co.za/sites/heritage/Pages/Camden.aspx,
Essel MP Energy Limited,,1,,http://www.esselgroup.com,
Est vt Arind,,1,,http://www.firstsolarind.com,
Estonian Wind Energy Association,,13,,http://www.tuuleenergia.ee/en/windpower-101/statistics-of-estonia/installed-capacity/,
et97,,1,,http://www.et97.com/subview/3465812/3465812.htm,
Ethekwini Municipality,,1,,http://www.cityenergy.org.za/uploads/resource_340.pdf,
Eurus Energy,,8,,http://eurus-energy.com/en/project/index.php?area=all,
Eurus Energy,,2,,http://eurus-energy.com/en/project/index.php?area=asia,
EvroSibEnergo,,1,,http://www.kges.ru/q=comp/10/133,
Exenewable,,1,,http://www.exenewable.com/projectProfile.asp?id=20846,
F&S Solar Concept GmbH,,8,,http://www.fs-sun.com,
Farab,,1,,http://www.farab.com/en/field_of_activities/prjDetail.asp?abv=T&pk=1006,
Finnish Energy Authority,,182,,http://www.energiavirasto.fi/en/voimalaitosrekisteri,
Firestone Trading Private Limited,,1,,http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,
First Solar,,1,,http://firstsolar.com/en/About-Us/Projects/Del-Sur,
First Solar,,1,,http://www.firstsolar.com/en/About-Us/Projects,
Fluor,,1,,http://www.fluor.com/projects/government-iraq-power-plant-epc,
Fluor; PREPA,,1,,http://www.fluor.com/projects/solid-fueled-power-aes-puerto-rico-epc; http://energia.pr.gov/datos/plantas/,
Fortum,,5,,Fortum Heat and Power,
Fortum Refurbishing 2014,,1,,https://www.fortum.com/SiteCollectionDocuments/Products%20and%20services/References/Imatra-EN.pdf,
Fortum Sweden,,52,,http://www.fortum.com/en/corporation/fortumworldwide/sweden/pages/default.aspx,
Fortum Sweden,,1,,http://www.fortum.com/en/mediaroom/pages/new-biomass-fired-chp-plant-inaugurated-in-vartan-stockholm.aspx,
Fortum Sweden,,1,,http://fortum.com/en/energy-production/combined-heat-and-power/sweden/Documents/Download%20V%C3%A4rta%20CHP%20power%20plant%20brochure.pdf,
Franken Solar,,1,,http://www.frankensolar.de,
FRPC,,1,,http://www.frpc.co.jp/gaiyou.html,
Fuji Electric,,1,,http://www.fujielectric.com/company/news/2012/20121203000004666.html,
FVK,,1,,http://www.fvk.cz,
Gading Kencana,,1,,http://gadingkencana.com.my/utility-scale-solar-farm/,
Gangakhed Energy ltd,,1,,GANGAKHED SUGARS & ENERGY LTD,
GBC Renesys,,1,,http://www.gbc-renesys.cz,
GCPPT,,6,,https://endcoal.org/tracker/,
GDF Suez,,14,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwjEnZCx08nRAhWg0YMKHTOPA44QFggaMAA&url=https%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2014%2F08%2Fgdf-suez-analyst-pack-h1-2014-vdef.xlsx&usg=AFQjCNGc2ScgE-1yvO4z_L-JlmOchrj8JA&sig2=xPDWHDRk2KIN7MmJspH6Bg&bvm=bv.144224172 d.amc&cad=rja,
GDF Suez,,5,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=0ahUKEwilnu-T0aXOAhUBjz4KHT5VCjYQFggsMAI&url=http%3A%2F%2Fwww.engie.com%2Fwp-content%2Fuploads%2F2012%2F08%2FGDF_SUEZ_power_asset_table_vdef.xls&usg=AFQjCNHSG0cjbY0ZCS761mkpSWj0Z6E2zA&sig2=v45V3Rq0dF8CVwsH9bx9OQ&cad=rja,
Gehrlicher Solar AG,,25,,http://www.gehrlicher.com,
Gem Sugars ltd,,1,,GEM SUGARS LTD,
Genesis Energy,,7,,https://www.genesisenergy.co.nz/generation-assets,
GENOR,,1,,http://www.genorltd.com/generadora,
GEODB,,334,2017,http://globalenergyobservatory.org,
GEODB,,2,,http://globalenergyobservatory.org/form.php?pid=43125,
GEODB,,2,,http://globalenergyobservatory.org/geoid/42627,
GEODB,,1,,http://globalenergyobservatory.org/geoid/41613,
GEODB,,1,,http://globalenergyobservatory.org/form.php?pid=43128,
GEODB,,1,,http://globalenergyobservatory.org/form.php?pid=43123,
GEODB,,1,,http://globalenergyobservatory.org/geoid/42631,
GEODB,,1,,http://globalenergyobservatory.org/form.php?pid=41595,
GEODB,,1,,http://globalenergyobservatory.org/geoid/41614,
GEODB,,1,,http://globalenergyobservatory.org/geoid/41653,
GEODB,,1,,http://globalenergyobservatory.org/geoid/42503,
GEODB,,1,,http://globalenergyobservatory.org/geoid/41651,
GEODB,,1,,http://globalenergyobservatory.org/geoid/42501,
GEODB,,1,,http://globalenergyobservatory.org/form.php?pid=43179,
GEODB,,1,,http://globalenergyobservatory.org/geoid/42583,
GEODB,,1,,http://globalenergyobservatory.org/geoid/41650,
GEODB,,1,,http://globalenergyobservatory.org/form.php?pid=43180,
GEODB,,1,,http://globalenergyobservatory.org/form.php?pid=41623,
Geological Society of Greece,,5,,http://users.auth.gr/~ageorgak/PE18_76.pdf,
Geothermal Denmark,,1,,http://www.geotermi.dk/english/geothermal-plants/amager#GDA,
Gestamp Solar,,1,,http://www.gestampsolar.com/es/negocio/proyectos-de-investigacion/carpino-i,
Gestamp Solar,,1,,http://www.gestampsolar.com/es/negocio/proyectos-de-investigacion/sapeu,
Gestamp Solar,,1,,http://www.gestampsolar.com/es/negocio/proyectos-de-investigacion/bellpower,
Gestamp Solar,,1,,http://www.gestampsolar.com/proyectos-de-investigacion/carpino-ii,
Gestamp Solar,,1,,http://www.gestampsolar.com/es/negocio/proyectos-de-investigacion/erika,
Gestamp Wind,,1,,http://www.gestampwind.com/en/business/innovating-projects/punta-lima,
Ghangzhou China Resources Thermal power Company,,1,,https://web.archive.org/web/20101122160710/http://www.cr-power.com/scripts/en/03manage/index_01_19.htm,
Global Cement,,1,,http://www.globalcement.com/news/item/6452-mawlamyine-plant-may-not-have-proper-power-plant-permission,
Global Coal Power Plant Tracker,,988,2018,https://endcoal.org/tracker/,
Global Engineering Management and Development Consultants,,1,,https://www.mottmac.com/article/2321/salkhit-wind-farm-mongolia,
Global Power Systems,,1,,http://www.globalpowersystems.eu/en/project-detail/gisenyi-power-plant-gas-bio-methane/,
Global Reservoir and Dam Database,,2,,http://sedac.ciesin.columbia.edu/data/collection/grand-v30,
Global Reservoir and Dam Database,,2,,http://sedac.ciesin.columbia.edu/data/collection/grand-v23,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v25,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v37,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v27,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v26,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v32,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v46,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v31,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v22,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v29,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v28,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v39,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v21,
Global Reservoir and Dam Database,,1,,http://sedac.ciesin.columbia.edu/data/collection/grand-v24,
Global Reservoir and Dam Database,,1,,http://users.itia.ntua.gr/nikos/dams/list%20of%20dams/r_Aliakmonas/aliakmonas%20dams.htm,
Globeleq,,1,,https://www.globeleq.com/power-plants/de-aar/,
Glow Group,,1,,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=15,
Glow Group,,1,,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=11,
Glow Group,,1,,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=6,
Glow Group,,1,,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=2&id=3,
Glow Group,,1,,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=2&id=4,
Glow Group,,1,,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=9,
Glow Group,,1,,http://www.glow.co.th/index.php?op=product_business_line_plants-detail&cid=1&id=8,
Gm Energy ltd,,1,,GM SUGARS & ENERGY LTD,
Gmt Pvt ltd,,1,,GMT MINING & POWER PVT LTD,
Godavari Mills ltd,,1,,GODAVARI SUGAR MILLS LTD,
Godawari Energy ltd,,1,,GODAWARI GREEN ENERGY LTD,
Goodyear Dunlop Tires Germany Gmbh,,1,,http://www.goodyear.com,
Goteborg Energi,,1,,http://www.goteborgenergi.se/English/About_Goteborg_Energi%20(see%20annual%20reports),
GP Joule,,2,,http://www.gp-joule.eu/activities/projects/,
GP Joule GmbH,,30,,http://www.gp-joule.eu,
GPG ; Kenya Power,,1,,http://www.globalpower-generation.com/projects/kenya/ ; http://www.kplc.co.ke/AR2016/KPLC%202016%20Annual%20Report%20Upload.pdf,
GPSC,,1,,http://www.gpscgroup.com/gpsc_Product.aspx?m=g9UP07nQAURSX8ZGsqy8GQ%3d%3d,
GPSC,,1,,http://www.gpscgroup.com/gpsc_Product.aspx?m=Guot8gFqqVmOBzLZMbBAQA%3d%3d,
GPSC,,1,,http://www.gpscgroup.com/gpsc_Product.aspx?m=KlJeYs68sGriQnrlz1R6Og%3d%3d,
Grace Industries ltd,,1,,GRACE INDUSTRIES LTD,
Grasim Cement ltd,,1,,GRASIM CEMENT LTD,
Grasim Industries ltd,,1,,GRASIM INDUSTRIES LTD,
Greta Energy ltd,,1,,GRETA ENERGY LTD,
Grid Hub,,1,,https://gridhub.com/renewable_energy_parks/kushiro-tsuruno-mega-solar,
Grid.Stromhaltig,,1,,https://grid.stromhaltig.de/management/kraftwerk/unternehmen/Solarpark+Tutow+I+GmbH//,
Grid.Stromhaltig,,1,,https://grid.stromhaltig.de/management/kraftwerk/unternehmen/Solarpark+Tutow+II+GmbH+%26+Co.+KG/,
GS Energy,,2,,https://www.gseps.com/eng/biz/biz1.aspx,
GS Energy,,2,,http://www.gsenergy.co.kr/en/business/content.aspx?Idx=2,
Guam Power Authority,,6,,http://www.guampowerauthority.com/gpa_authority/generation/gpa_generation_mix.php,
Guangdong Huizhou LNG Power Co Ltd,,1,,http://www.gdyd.com,
Guangdong Provincial Electric Power Survey,,1,,http://www.psp.org.cn:8080/upload/news/n2008102910464072.pdf,
Guangxi Fangyuan Electric Power Company,,1,,http://baike.baidu.com/view/4139934.htm,
Guangxi University,,1,,http://www.lw23.com/pdf_abbc8c01-7fad-4ff9-83b4-e52cc1d4309a/lunwen.pdf,
Guass Energia,,1,,http://www.aurasolar.com.mx/aura-solar-II.html,
Gujarat Industries Power Company Limited (GIPCL),,1,,http://www.gipcl.com,
Gujarat Mineral Development Corporation Limited (GMDC),,1,,http://www.gmdcltd.com,
Gujarat Urja Vikas Nigam Limited,,1,,http://www.azurepower.com,
Gunkul Chubu Powergen Company Limited,,4,,http://www.gunkul.com,
Gupta Ltd gepl),,1,,GUPTA ENERGY PVT LTD (GEPL),
Gut Erlasee Solarpark,,1,,http://www.sagsolar.com,
Guyana Power and Light,,5,,http://www.gplinc.net/sites/default/files/Uploaded%20Files/D&E%20Programme%202013%20-%202017%20-%20F.pdf,
Hanwha Solar Power Kitsuki,,1,,http://www.hanwha-qcells.com,
Hanwha Solar Power Kitsuki,,1,,http://www.hanwha.com/en/news_and_media/press_release/hanwha_q_cells_solar_modules_to_deliver_26_2_mwp_of_clean_energy_to_fukushimas_main_quake_area.html,
Hare Pvt ltd,,1,,HARE KRISHNA METALLICS PVT LTD,
Harsha Engineers Limited,,1,,http://harshaengineers.com,
Heli SCSP,,1,,http://www.aessolar.co.uk,
Hellector,,1,,http://www.lignite.gr/events/5.pdf,
Hellenic Association of Independent Power Producers,,5,,http://haipp.gr/en/power-plants,
Hemarus Technologies ltd,,1,,HEMARUS TECHNOLOGIES LTD,
Heyuan Xinfeng Hydropower,,1,,https://web.archive.org/web/20120321071523/http://heyuank.com/news.asp?id=196,
Hindustan Pvt lt,,1,,HINDUSTAN POWERPROJECTS PVT LT,
Hindustan Zinc ltd,,3,,HINDUSTAN ZINC LTD,
Hira Group,,1,,http://hiragroup.com,
Hiraco India,,1,,http://www.hiracoindia.com,
Hitachi,,1,,https://www.mhps.com/en/company/network/work/takasago/history.html,
Hokkaido,,7,,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,
Hongkong Electric Company (HKC),,2,,https://www.hkelectric.com,
Hothur Pvt ltd,,1,,HOTHUR ISPAT PVT LTD,
http://www.photonenergyoperations.cz/provoz-a-servis-fve,,9,,http://www.photonenergyoperations.cz,
Huadian Power International Company Limited,,2,,http://eng.chd.com.cn,
Huang Longtan Hydropower Plant,,1,,https://web.archive.org/web/20120331143517/http://qxfw.shiyan.gov.cn/duhe/jingtaiyemian/huanglongtan_shuili_fadianchang.htm,
Huaxi,,1,,http://www.huaxia.com/qh-tw/2007/00606501.html,
Hydraulic Structures,,1,,https://books.google.com/books?id=SWHgCQAAQBAJ&pg=PA392&lpg=PA392&dq=hengren+dam&source=bl&ots=imvwRiv6ZO&sig=kxZEIFWVqm1PUOuIRc9C9V5tprg&hl=en&sa=X&ved=0ahUKEwjcw-6Y7rLOAhWq6YMKHc5lBHAQ6AEIKjAC#v=onepage&q=hengren%20&f=false,
Hydrema Produktion Weimar GmbH,,1,,http://www.hydrema-produktion.de,
Hydro World,,1,,http://www.ssme.gov.py/,
Hydro World,,1,,http://www.hydroworld.com/articles/2015/03/rwanda-s-28-mw-nyabarongo-hydroelectric-facility-reduces-need-for-fossil-fuel.html,
Hydro World,,1,,http://www.hydroworld.com/articles/2015/10/power-generation-begins-at-1-870-mw-gibe-iii-hydroelectric-project-in-ethiopia.html,
HydroChina Corporation,,1,,http://www.hydrochina.com.cn:8080/news/news_zy.jsp?new_id=297911,
HydroChina Corporation,,1,,http://jyll.ifund.jrj.com.cn/forumjyll/topic43765.html,
HydroChina Corporation,,1,,http://www.hydrochina.com.cn:8080/ZX/aqpj/news_aqpj.jsp?new_id=19,
HydroChina Corporation,,1,,https://web.archive.org/web/20140407100033/http://www.hydrochina.com.cn/gcjs/dbx/zj/2.jsp,
HydroChina Zhongnan Engineering Company,,1,,https://web.archive.org/web/20160304024130/http://www.msdi.cn/en/vnews.php?m=36&m1=45&type=n&id=971,
HydroChina Zhongnan Engineering Company,,1,,https://web.archive.org/web/20140714202710/http://en.msdi.cn/69822_1.view,
HydroChina Zhongnan Engineering Company,,1,,https://web.archive.org/web/20110226120128/http://en.msdi.cn/showArticle.aspx?id=75,
HydroChina Zhongnan Engineering Company,,1,,http://web.archive.org/web/20110226112818/http://en.msdi.cn/showArticle.aspx?id=132,
Hydropower Resources Statistical Database in Africa,,3,,http://afrec-energy.org/En/administration/hydro/index.php,
IAEA,,12,,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,
IAEA,,6,,https://www.iaea.org/PRIS/CountryStatistics/CountryStatisticsLandingPage.aspx,
IAEA,,3,,https://www.iaea.org/pris/,
IAEA,,3,,Rosenergoatom,
IAEA,,1,,Smolensk NPP,
IAEA,,1,,Kalinn NPP,
IAEA,,1,,https://www.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=2,
IAEA,,1,,Kola NPP,
IAEA,,1,,Rostov,
IAEA,,1,,Novovoronezh NPP,
IAEA,,1,,https://www.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=310,
IAEA,,1,,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=NL,
IAEA,,1,,http://www.balnpp.rosenergoatom.ru/,
IAEA,,1,,https://www.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=898,
IAEA,,1,,Leningrad NPP,
IAEA PRIS,,1,,https://www.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=853,
IB Vogt GmbH,,5,,http://www.vogt-solar.com,
IC Power,,1,,http://www.icpower.com/holdings/guatemala/,
Iceland Energy Portal,,20,,http://gilslaug.orkugardur.is/vefsja/orkuvefsja_en.html,
Ichigo ECO Energy Co Ltd,,6,,https://www.ichigo.gr.jp/eco/english/,
Ideal Projects ltd,,1,,IDEAL ENERGY PROJECTS LTD,
Idemitsu,,1,,http://www.idemitsu.com/products/energy/solar/index.html,
IGCC,,1,,http://www.ogj.com/articles/print/volume-94/issue-50/in-this-issue/general-interest/italian-igcc-project-sets-pace-for-new-refining-era.html,
Immpex,,2,,http://www.immpex.de/projektdatenblatt/solar-italy/?L=1,
Impact Electrons,,1,,http://www.impactelectrons.com/projects/,
India Ltd icl),,1,,INDIA CEMENTS LTD (ICL),
Indian Oil Corporation (IOC),,1,,https://www.iocl.com,
Indian Power ltd,,1,,INDIAN CANE POWER LTD,
Indo Synthetics ltd,,1,,INDO RAMA SYNTHETICS LTD,
Indonesia Power Generation,,156,,https://repit.wordpress.com/,
Industry About,,1,,http://www.industryabout.com/country-territories-3/1401-south-africa/solar-energy/26442-boshoff-solar-power-plant,
Industry About,,1,,http://industryabout.com/country-territories-3/1142-china/hydro-energy/15438-longkou-dam,
INERE,,88,2016,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,
Infratech e M/Pdf,,1,,http://www.rrecl.com/PDF/Details%20of%Rajasthan.pdf,
Ingenio La Union,,1,,http://www.launion.com.gt/productos.html,
Ingenio Magdalena,,2,,http://iasmag.imsa.com.gt/sitio/index.html#productos,
Ingenio Magdalena,,1,,http://iasmag.imsa.com.gt/sitio/index.html,
Ingenio Palo Gordo,,1,,http://www.ipg.com.gt/web/guest/inicio,
InnoWind,,1,,http://www.innowind.com/?page_id=54,
InnoWind,,1,,http://www.innowind.com/?page_id=55,
InnoWind,,1,,http://www.innowind.com/?page_id=53,
Inter RAO,,14,,http://irao-generation.com/en/stations/,
International Journal on Hydropower and Dams,,2,,http://www.hydropower-dams.com/pdfs/2017_Africa_Map.pdf,
Invest KZ,,1,,http://www.investkz.com/en/journals/42/12.html,
IPP Project South Africa,,1,,https://www.ipp-projects.co.za/ProjectDatabase,
