eic_p,eic_g,name_p,name_g,capacity_p,capacity_g,type_g,lat,lon,country,NUTS2,status_g,year_commissioned,year_decommissioned,water_type,cooling_type,water_withdrawal,water_consumption
18W0000000000YR0,18WPDIOS2-1234-B,,PDIOS2,,28.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEALTAN-1234-R,18WPEANOIA-123-Q,,PEANOIA,,28,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEFERSA-123--L,18WPEARBO-1234-Y,,PEARBO,,2.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W00000000077W6,18W-PEARCAS-2--2,,PEARCAS,,20,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEMEDIN-1234-B,18WPECAMON-123-D,,PECAMON,,15,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEMEDIN-1234-B,18WPECARAM-123-D,,PECARAM,,49.9,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000001YUR,18WPECON-12345-S,,PECON,,11.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHNATRH-1234-X,18WPECORA-123-A3,,PECORA,,5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTFNEXU-1234-7,18WPECOREL-12-DH,,PECOREL,,4.1,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000077UA,18WPECORII-123-M,,PECORII,,28,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPEPUR-1234-B,18WPECORTI-123-8,,PECORTI,,42,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPECOTE-123-O,18WPECOTER-123-A,,PECOTER,,18,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEEOMAR-1234-L,18WPECOUTE-123-9,,PECOUTE,,7.8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPEDRE-123--I,18WPEDREGA-12--Y,,PEDREGA,,15,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPEDRE-123--I,18WPEDREGB-12--R,,PEDREGB,,15,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEEOLPI-123--K,18WPEDREGD-12--D,,PEDREGD,,15,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEIRIXO-1234-J,18WPEIRIXO-123-U,,PEIRIXO,,19.8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEDEPON-1234-J,18WPELALIN-123-8,,PELALIN,,3,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WECLICA-1234-E,18WPELALOM-123-4,,PELALOM,,36,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000001U2L,18W0000000001U7B,,PELEGRI,,1.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000004E6C,18WPELOMAS-12--B,,PELOMAS,,2,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEBIERZO-123-K,18WPEMANZA-123-8,,PEMANZA,,41.2,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHGIES-1234-10,18WPENEDA-123-AY,,PENEDA,,10,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WENOUTA-1234-K,18WPENOUTA-12-E9,,PENOUTA,,5.9,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPENUG-123-1J,18WPENUCA-123-EN,,PENUCA,,33,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEARNO-12345-I,18WPEOCHAO-123-B,,PEOCHAO,,8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEOUROL-1234-3,18WPEOUROL-123-K,,PEOUROL,,18,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPALOM-1234-4,18WPEPALOM-123-Y,,PEPALOM,,30,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000001YUR,18W0000000006R2A,,PERIB,,7.2,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WENERS3-1234-3,18WPERON-12345-B,,PERON,,3.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHPERUC-1234-Z,18WPERUCHO-123-9,,PERUCHO,,1.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEEPESLO-123-A,18WPESLOA-1234-2,,PESLOA,,48.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEEPESLO-123-A,18WPESLOB-1234-V,,PESLOB,,39.3,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEEBAJOZ-12--B,18WPESLOC-1234-N,,PESLOC,,28.1,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEEHORN-1234-V,18WPESLOD-1234-F,,PESLOD,,33.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEALTIPL-123-V,18WPETELLA-123-L,,PETELLA,,50,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEUNTAL-1234-3,18WPEUNTAL-123-7,,PEUNTAL,,26,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEVALCAI-123-R,18WPEVALCA-123-0,,PEVALCA,,16,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000008A2G,18W0000000008A3E,,PEVALI,,20,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WRSIDER-123-10,18WPGACER-123-DM,,PGACER,,19.4,Waste,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WPGOM-123456-U,18WPGOM-12345-AT,,PGOM,,0.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WPHOTV02-123-O,18W-PHOTV02-6--H,,PHOTV02,,5.6,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WHHTTRIN-123-3,18WPIEDRAL-123-V,,PIEDRAL,,1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHHITOIZ-123-U,18WPIEITOI-123-K,,PIEITOI,,28.6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W00000000018WR,18WPIEROL-1234-Y,,PIEROL,,4.4,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WTPINCA-1234-G,18WPINCASA-123-S,,PINCASA,,3.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHELDY-12345-7,18WPINFER-123-AG,,PINFER,,3.7,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WPIRON-1234--I,18WPIRON-12345-0,,PIRON,,6.1,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WHFPLANA-123-M,18WPLANA-1234-AF,,PLANA,,5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTPLAST-1234-2,18WPLAST-12345-K,,PLAST,,7.3,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRCMOVA-1234-A,18WPLATBIO-123-C,,PLATBIO,,6,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WEELEZU-1234-X,18WPLEZUZA-123-W,,PLEZUZA,,30,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WBEREBRO-123-L,18WPLZ1-12345-AL,,PLZ1,,0.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W00000000082BM,18W00000000082EG,,POAL,,2,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18W0000000004WJ6,18WPOBRADO-123-Y,,POBRADO,,3,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEMIRASI-123-9,18WPOCILLO-123-O,,POCILLO,,4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W0000000001TZW,18W0000000001U4H,,PORCELA,,3.8,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHNATRH-1234-X,18WPORMAF-123--L,,PORMAF,,18.5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHFDETIC-123-5,18WPORTOLI-123-N,,PORTOLI,,1.5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEESBGG-123-1L,18WPOTRA-1234--B,,POTRA,,2.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPOZAL-1234-T,18WPOZALMU-123-N,,POZALMU,,1.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPPOZA-1234-S,18WPPOZA1-123-EV,,PPOZA1,,48.9,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEPPOZA-1234-S,18WPPOZA2-123-EN,,PPOZA2,,48.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WFFWMARK-123-7,18WPRADOS-1234-H,,PRADOS,,1.2,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTPREBE--12--K,18WPREBESE-12--E,,PREBESE,,2.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTFNEXU-1234-7,18WPREMB-1234-D5,,PREMB,,3.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WEMORI-1234-19,18WPRENCI-123-E9,,PRENCI,,29.7,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHPRUSER-123-P,18WPRULLAN-123-3,,PRULLAN,,2.9,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W000000000A1Y8,18WPTEJADA-12-ER,,PTEJADA,,9.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHMICAN-1234-A,18WPUENTEN-123-J,,PUENTEN,,3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WEPUJAL-1234-C,18WPUJALT-1234-5,,PUJALT,,42,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTGRELVA-123-Z,18WPULEVA-1234-5,,PULEVA,,33.6,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WSPLLANO-123-1,18WPULLANO-123-H,,PULLANO,,50,Solar,38.647,-3.972,Spain,ES42,,,,Freshwater,Once-through,3.43,3.43
18WRSAICA-1234-X,18WPVESAIC-123-P,,PVESAIC,,49.9,Waste,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTPYCE-1234-12,18WPYCEUR-123-DR,,PYCEUR,,5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTPYCE-1234-12,18W0000000000QED,,PYCEUR2,,4.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WPZCP-123456-F,18WPZCP-12345-AE,,PZCP,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTPGUIZ-1234-A,18WPZICUNA-123-Z,,PZICUNA,,48.6,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000001HMK,18W0000000001HNI,,QUALIC,,2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHNATRH-1234-X,18WQUEBRAD-12-AE,,QUEBRAD,,2.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTFNEXU-1234-7,18WR000079-123-5,,R000079,,2.7,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTFNEXU-1234-7,18WR000588-123-X,,R000588,,4.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WHGDF01-1234-3,18WR000855-123-E,,R000855,,2.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR000856-123-7,,R000856,,3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001000-123-3,,R001000,,2.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001001-123-X,,R001001,,2.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001002-123-Q,,R001002,,3.6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001003-123-J,,R001003,,4.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001004-123-C,,R001004,,1.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001005-123-5,,R001005,,1.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001006-123-Z,,R001006,,1.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001008-123-L,,R001008,,1.6,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001009-123-E,,R001009,,1.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001010-123-W,,R001010,,4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001011-123-P,,R001011,,4.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHGDF01-1234-3,18WR001012-123-I,,R001012,,2.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTEDARUB-123-F,18WR002635-123-S,,R002635,,6.1,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTDNEXU-1234-V,18WR003515-123-6,,R003515,,3.4,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WTDNEXU-1234-V,18WR003943-123-Y,,R003943,,1.4,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18W0000000005DU0,18W0000000005DR6,,R00573,,20,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WTFNEXU-1234-7,18WR01D747-123-O,,R01D747,,1,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WFPLLANO-123-M,18WR027294-123-P,,R027294,,9.9,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFSPARRA-123-2,18WR060380-123-4,,R060380,,6,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFSPARRA-123-2,18WR060381-123-Y,,R060381,,6,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFINFREN-123-X,18WR066502-123-D,,R066502,,6.7,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFCONV61-123-B,18WR066886-123-5,,R066886,,7.2,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFASSEST-123-I,18WR067048-123-B,,R067048,,7.5,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFASSENE-123-F,18WR067049-123-4,,R067049,,7,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFASSLOG-123-4,18WR067050-123-M,,R067050,,7,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFCASTJA-123-3,18WR067929-123-D,,R067929,,9.8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WR075282-123-C,,R075282,,10,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WRFNEXU-1234-X,18WR075839-123-N,,R075839,,2.5,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WRFNEXU-1234-X,18WR100228-123-M,,R100228,,1.3,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTFNEXU-1234-7,18WR100293-123-1,,R100293,,3.6,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WFAAVYC-1234-O,18WR102343-123-C,,R102343,,5,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTFNEXU-1234-7,18WR102589-123-V,,R102589,,3.9,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WFFEBLCO-123-C,18WR102696-123-Z,,R102696,,5,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WR102697-123-S,,R102697,,5,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WR103301-123-B,,R103301,,1.5,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WR103302-123-4,,R103302,,2.3,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFSCASTU-123-H,18WR104436-123-7,,R104436,,9.9,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFDESENE-123-M,18WR104628-123-K,,R104628,,6.8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFSCASTU-123-H,18WR105284-123-Q,,R105284,,9.9,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFMAGAZ-1234-P,18WR106160-123-W,,R106160,,5.8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WPHOTV01-123-V,18WR106197-123-X,,R106197,,1.8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFZARZMS-123-E,18WR107928-123-0,,R107928,,7,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTNVFRIG-123-G,18WR108592-123-C,,R108592,,5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WFMONTFV-123-Y,18WR109313-123-3,,R109313,,7.1,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WPHOTV01-123-V,18WR109616-123-T,,R109616,,1.8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFDAGRIN-123-9,18WR109902-123-1,,R109902,,9.9,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTFNEXU-1234-7,18WR110022-123-Y,,R110022,,1,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WFSARIUM-123-7,18WR110417-123-8,,R110417,,6.3,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18W000000000B38D,18W000000000APAL,,R111364,,1.7,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18W0000000009VB5,18W0000000009VA7,,R62163,,8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WR63606-1234-5,,R63606,,4,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WR66885-123--E,,R66885,,1.1,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WTFNEXU-1234-7,18WR96D132-123-W,,R96D132,,2.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTFEBLCO-123-F,18WR96D272-123-S,,R96D272,,10,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W00000000029GF,18WR97D339-123-S,,R97D339,,42,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTDNEXU-1234-V,18WR98D509-123-N,,R98D509,,2.2,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WTDNEXU-1234-V,18WR98D539-12--B,,R98D539,,4.2,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WTDNEXU-1234-V,18WR99D579-123-U,,R99D579,,4.3,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WTDNEXU-1234-V,18WR99D631-123-Z,,R99D631,,2.7,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WRABIDA2-12--M,18WRABIDA2-123-A,,RABIDA2,,49.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WEFEAERI-123-K,18WRAPOS-1234-EZ,,RAPOS,,40.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WRBECOS2-123-4,18WRBECOS2-12--G,,RBECOS2,,8,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WRDQ1-123456-6,18WRDQ1-12345-A5,,RDQ1,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WRDQ2-123456-X,18WRDQ2-12345-AW,,RDQ2,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WRTFTPZB-123-Y,18WRE-2220-123-O,,RE-2220,,20.7,Waste,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTLEITZA-123-B,18WRE-3349-123-0,,RE-3349,,7.2,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18W0000000005DVZ,18W0000000005DS4,,RE0057,,20,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18W000000000797D,18W000000000796F,,RE1213,,4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WFFEBLCO-123-C,18WRE26750-123-U,,RE26750,,8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WRE26751-123-N,,RE26751,,8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WRE26752-123-G,,RE26752,,8,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WRE26753-123-9,,RE26753,,6,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WRE67508-123-F,,RE67508,,8.6,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFFEBLCO-123-C,18WRE67928-123-0,,RE67928,,8.5,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFECOEX1-123-9,18WRE75875-12--B,,RE75875,,9.9,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFECOEX2-123-2,18WRE75876-123-T,,RE75876,,9.9,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WFECOEX3-123-W,18WRE75877-123-M,,RE75877,,3.2,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WEMIRASI-123-9,18WREBOLLA-123-J,,REBOLLA,,4.9,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHHRSPRA-123-Z,18WREHISAA-123-1,,REHISAA,,5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W0000000001U3J,18W0000000001U89,,RELECO,,4.7,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WRFNEXU-1234-X,18WRENDIJA-123-3,,RENDIJA,,1.5,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WREPPLL-123-0W,18WREPPLL-123-D6,,REPPLL,,80.5,"Fossil Coal-derived gas",38.679,-4.056,Spain,ES42,,,,Freshwater,"Natural Draught Tower",4.55,3.13
18WREPR-123456-4,18WREPR-12345-A3,,REPR,,0.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WESOMERSA-1-11,18WREQUEI-123-EU,,REQUEI,,10.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHEGPE-12345-B,18W000000000ATQE,,REQUEIX,,3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHFASIE-1234-M,18WREQUEJA-123-L,,REQUEJA,,5,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHTFMAND-123-7,18WRESTA-12345-4,,RESTA,,14.4,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WHNORHI-1234-I,18WRETORNO-123-N,,RETORNO,,1.3,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WTTFTREN-123-0,18WREVERTE-123-C,,REVERTE,,13.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WTREYEN-1234-Q,18W00000000003AG,,REYENVA,,1.6,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRFDETIC-123-N,18WRIBPELL-123-L,,RIBPELL,,1.2,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18W0000000000YQ2,18WRIOBOO-123--C,,RIOBOO,,20.8,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHFEGLE-1234-Y,18WRIOSEQ-1234-C,,RIOSEQ,,7.2,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W0000000005AAC,18W0000000005KAJ,,RMNEXU,,0.2,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WRMU1-123456-2,18WRMU1-12345-A1,,RMU1,,0.1,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18W00000000077TC,18WROBRES-1234-3,,ROBRES,,24,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEMIRASI-123-9,18WRODAL-12345-T,,RODAL,,4.5,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WERALTA-1234-V,18WRODERA-1234-R,,RODERA,,34,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WEBRUJUL-12-1D,18WRODILLA-12-EU,,RODILLA,,11.4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WROFENV1-123-V,18WROFENF-1234-1,,ROFENF,,18.8,"Fossil Coal-derived gas",,,Spain,,,,,Freshwater,"Air Cooling",0.10,0.10
18WEMONTE-1234-X,18WROMERA-1234-2,,ROMERA,,14.4,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WHEGPE-12345-B,18WROSARIT-123-M,,ROSARIT,,4.8,"Hydro Run-of-river and poundage",,,Spain,,,,,Freshwater,,,
18WRPAME-12345-U,18W-RPAME-693--4,,RPAME,,2,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WRPCABAN-123-T,18WRPCABAN-12--4,,RPCABAN,,0.3,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTRPCAR2-123-L,18WRPCART2-123-S,,RPCART2,,40.5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRPIBCUR-123-F,18W-RPIBCUR-5--Y,,RPIBCUR,,1,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WRPTRTAR-12-0A,18WRPTRTAR-12-DL,,RPTRTAR,,85.1,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRRBIOCO-123-I,18W-RRBIOCO-6--Q,,RRBIOCO,,1.3,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WTAE1COG-123-V,18WRSSELLO-12--B,,RSSELLO,,23.4,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
18WRCEASA-123-1H,18WRTCEASA-123-8,,RTCEASA,,36.6,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WFRTS1-12345-A,18WRTS1-123456-E,,RTS1,,1.2,Solar,,,Spain,,,,,Freshwater,,0.00,0.00
18WERUNAG--12-1K,18WRUNA-12345-EW,,RUNA,,24.6,"Wind Onshore",,,Spain,,,,,None,,0.00,0.00
18WRYCEG-1234--H,18W-RYCEG-651--6,,RYCEG,,9.3,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WRYCLIDM-123-R,18W-RYCLIDM-6--2,,RYCLIDM,,0.4,Biomass,,,Spain,,,,,Freshwater,"Air Cooling",1.70,0.13
18WRYDETIC-----E,18W-RYDETIC-5--X,,RYDETIC,,5.5,"Fossil Gas",,,Spain,,,,,Freshwater,"Air Cooling",0.01,0.01
