gppd_id,name,dukes_name,repd_name,capacity,fuel,repd_id,geo_id,carma_id,repd_id2,owner,year_of_data,source,url,latitude,longitude,geolocation_source
GBR0002157,Burton Farm,,Burton Farm,4.4,Solar,2157,,,,Quercus Renewable Holding 2,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2135,-1.7372,UK Renewable Energy Planning Database
GBR0002154,Lower Severalls Farm,,Lower Severalls Farm,10.8,Solar,2154,,,,Sigma Solar Limited / OPDE,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8989,-2.7772,UK Renewable Energy Planning Database
GBR0002153,Hunstrete (Wilmington Farm),,Hunstrete (Wilmington Farm),2.3,Solar,2153,,,,Bath & West Community Energy Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.3516,-2.5039,UK Renewable Energy Planning Database
GBR0002152,Odell Glebe Solar Farm,,Odell Glebe Solar Farm,16.8,Solar,2152,,,,Vento Ludens Ltd,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.2317,-0.5968,UK Renewable Energy Planning Database
GBR0002151,Walkers Wood Solar Park,,Walkers Wood Solar Park,27.0,Solar,2151,,,,Solar century / Magnetar Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3124,-0.9997,UK Renewable Energy Planning Database
GBR0002159,Lower End Farm,,Lower End Farm,4.9,Solar,2159,,,,Good Energy Generation,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.3066,-2.0387,UK Renewable Energy Planning Database
GBR0002158,Sundorne,Sundorne,Sundorne Grove,18.226,Solar,2158,,,,Elgin Energy EsCo,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7349,-2.708,UK Renewable Energy Planning Database
GBR0000803,Scorton,,Scorton,1.0,Waste,803,,,,Yorwaste,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.3993,-1.6087,UK Renewable Energy Planning Database
GBR0000802,PwllfaWatkin Landfill Gas Site,,PwllfaWatkin Landfill Gas Site,3.2,Waste,802,,,,Waste Recycling Group,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7355,-3.8602,UK Renewable Energy Planning Database
GBR0000801,Pitsea Landfill Scheme,,Pitsea Landfill Scheme,11.6,Waste,801,,,,Veolia,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.537,0.5104,UK Renewable Energy Planning Database
GBR0000800,Netley Landfill Site  Hampshire (Extension),,Netley Landfill Site  Hampshire (Extension),1.2,Waste,800,,,,Hampshire Waste Services/ ONYX / Power Plant Services,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8894,-1.3374,UK Renewable Energy Planning Database
GBR0002559,Mynydd Gorddu,Mynydd Gorddu,Mynydd Gorddu Wind Farm,10.2,Wind,2559,,30067,,Cynllun Trydan Gwynt,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.4663,-3.971,UK Renewable Energy Planning Database
GBR0002556,Ecotech,Ecotech,Swaffham 1 - Ecotech Wind Park,1.5,Wind,2556,,,,LRZ Ltd (Taken over by NOVERA),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6567,0.6833,UK Renewable Energy Planning Database
GBR0002555,Somerton,Somerton,South Beach Wind Turbine (Somerton),1.8,Wind,2555,,,,Ecotricity,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7099,1.6545,UK Renewable Energy Planning Database
GBR0002085,Water Eaton Farm / Port Farm,,Water Eaton Farm / Port Farm,34.8,Solar,2085,,,,Foresight/ Vogt solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6433,-1.8178,UK Renewable Energy Planning Database
GBR0002084,Walnut Yard (Phase 1),,Walnut Yard (Phase 1),1.8,Solar,2084,,,,Lark Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7997,-1.3642,UK Renewable Energy Planning Database
GBR2000673,Allt na Lairige,Allt na Lairige,,6.0,Hydro,,,1029,,,None,,,None,None,
GBR0002086,Wedgehill Farm,,Wedgehill Farm,13.0,Solar,2086,,,,Orta Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8613,-1.9008,UK Renewable Energy Planning Database
GBR0002081,Turweston Solar Farm,,Turweston Solar Farm,16.7,Solar,2081,,,,INRG Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.0328,-1.1053,UK Renewable Energy Planning Database
GBR0002080,Troughton Farm,,Troughton Farm,30.0,Solar,2080,,,,Hive Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.9592,-2.1215,UK Renewable Energy Planning Database
GBR0002083,Upper Huntingford Farm,,Upper Huntingford Farm,7.7,Solar,2083,,,,TGC Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6436,-2.4065,UK Renewable Energy Planning Database
GBR0002082,Upper Farm solar park,,Upper Farm solar park,12.0,Solar,2082,,,,Kronos Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.1721,-1.0997,UK Renewable Energy Planning Database
GBR0002089,Westerfield Farm - resubmission,,Westerfield Farm - resubmission,12.5,Solar,2089,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7854,-1.6082,UK Renewable Energy Planning Database
GBR0002088,West Raynham,,West Raynham,49.9,Solar,2088,,,,Bluefield Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7905,0.7448,UK Renewable Energy Planning Database
GBR0003205,Achany,Achany,Achany Wind Farm,38.0,Wind,3205,,55702,,Scottish and Southern Energy (SSE),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,58.0019,-4.5,UK Renewable Energy Planning Database
GBR0003207,Bilbster,Bilbster,Bilbster Wind Farm,3.9,Wind,3207,,62373,,Donald Miller,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,58.4488,-3.2498,UK Renewable Energy Planning Database
GBR0003200,Dummuie,,Dummuie,12.3,Wind,3200,,,,Tetro Energy Ltd (ECO2),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.4511,-2.6915,UK Renewable Energy Planning Database
GBR0002888,Brockaghboy Wind Farm - extension,,Brockaghboy Wind Farm - extension,10.0,Wind,2888,,,,TCI Renewables/ERG Renew,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8991,-6.8692,UK Renewable Energy Planning Database
GBR0003202,Kilbraur Windfarm,,Kilbraur Windfarm,47.5,Wind,3202,,,,Renewable Development Company (RDC),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,58.0404,-4.0588,UK Renewable Energy Planning Database
GBR0002338,Weycock Road,,Weycock Road,7.0,Solar,2338,,,,Elgin Energy EsCo,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.4178,-3.3075,UK Renewable Energy Planning Database
GBR0002336,Walland Farm,,Walland Farm,5.0,Solar,2336,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.9758,-4.3468,UK Renewable Energy Planning Database
GBR0002335,Sawmills Solar Farm,,Sawmills Solar Farm,6.5,Solar,2335,,,,Solstice Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.5921,-3.5337,UK Renewable Energy Planning Database
GBR0002334,SPD 4 Gelliwern,SPD 4 Gelliwern,Gelliwern Isaf Farm,6.24,Solar,2334,,,,Solar Park Developments,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7,-3.9928,UK Renewable Energy Planning Database
GBR0002333,Chalgrove Solar,Chalgrove Solar,Easington Farm (Chalgrove),21.34044,Solar,2333,,,,Chalgrove Solar,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6705,-1.0597,UK Renewable Energy Planning Database
GBR0002332,Decoy Farm,,Decoy Farm,5.0,Solar,2332,,,,Push Energy/ NESF,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.698,-0.1329,UK Renewable Energy Planning Database
GBR0002331,Coombeshead Solar Farm,,Coombeshead Solar Farm,8.0,Solar,2331,,,,Green Hedge (BayWa r.e.),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,50.386,-3.7664,UK Renewable Energy Planning Database
GBR0003842,K L Technologies Wind Turbine,,K L Technologies Wind Turbine,1.5,Wind,3842,,,,KL Technology Limited,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.7712,0.3857,UK Renewable Energy Planning Database
GBR0003840,St Johns Wells Wind Cluster Extension,,St Johns Wells Wind Cluster Extension,3.2,Wind,3840,,,,Green Cat Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.4182,-2.3353,UK Renewable Energy Planning Database
GBR0003841,GlaxoSmithKline Wind Project,,GlaxoSmithKline Wind Project,7.5,Wind,3841,,,,Glaxosmithkline Fao Mr David Bolton,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.5979,-4.6339,UK Renewable Energy Planning Database
GBR0003598,Millennium Extension,,Millennium Extension,10.0,Wind,3598,,,,West Coast Energy /Falck Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.1502,-4.8912,UK Renewable Energy Planning Database
GBR0003845,Skeddoway Farm Wind Turbine,,Skeddoway Farm Wind Turbine,1.5,Wind,3845,,,,RM Brown And Son,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.1665,-3.1593,UK Renewable Energy Planning Database
GBR0003594,Muirake,,Muirake,4.6,Wind,3594,,,,vento ludens,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,57.6114,-2.7244,UK Renewable Energy Planning Database
GBR0003592,Wern Ddu Wind Farm,,Wern Ddu Wind Farm,9.2,Wind,3592,,,,Tegni,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.0255,-3.4059,UK Renewable Energy Planning Database
GBR0003593,Hagshaw Hill (S15) Wind Farm  Lanarkshire,,Hagshaw Hill (S15) Wind Farm  Lanarkshire,7.8,Wind,3593,,,,Trigen,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.5554,-3.9203,UK Renewable Energy Planning Database
GBR0001992,Hammond Court Farm,,Hammond Court Farm,15.0,Solar,1992,,,,Solar Power South,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.5389,-2.5314,UK Renewable Energy Planning Database
GBR0001990,Hadley Farm,Hadley Farm,Hadley Solar Farm,4.99698,Solar,1990,,,,Lightsource Renewable Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9609,-2.7241,UK Renewable Energy Planning Database
GBR0001991,Hall Farm Solar Farm (Newbold Verdon),,Hall Farm Solar Farm (Newbold Verdon),5.0,Solar,1991,,,,Push Energy Ltd  PEW Milner  HA Milner & PE Milner/ NESF,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6303,-1.3482,UK Renewable Energy Planning Database
GBR0004483,Lawrence Landfill,,Lawrence Landfill,1.6,Wind,4483,,,,Wind Energy Direct,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7745,-5.0008,UK Renewable Energy Planning Database
GBR0001994,Hatch Penn Farm PV,,Hatch Penn Farm PV,1.0,Solar,1994,,,,Mr R Rob Such,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.0212,-0.0136,UK Renewable Energy Planning Database
GBR0001995,Hayford Farm - extension,,Hayford Farm - extension,8.2,Solar,1995,,,,Green Power,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6868,-2.942,UK Renewable Energy Planning Database
GBR0001998,High Penn Solar Park,,High Penn Solar Park,9.6,Solar,1998,,,,Hive Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.4512,-1.986,UK Renewable Energy Planning Database
GBR0001999,Highfields Farm (Braintree),,Highfields Farm (Braintree),2.8,Solar,1999,,,,Hive Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8248,0.7195,UK Renewable Energy Planning Database
GBR0003118,Owenreagh Wind Farm,,Owenreagh Wind Farm,5.0,Wind,3118,,,,EF Energy,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.8097,-7.339,UK Renewable Energy Planning Database
GBR0003119,Braes of Doune Wind Farm,Braes of Doune Wind Farm,Braes O'Doune,72.0,Wind,3119,,5545,,Greencoat UK Wind,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.2698,-4.0589,UK Renewable Energy Planning Database
GBR0004642,Moor House Wind Farm (resubmission),,Moor House Wind Farm (resubmission),12.0,Wind,4642,,,,Banks Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.5746,-1.4972,UK Renewable Energy Planning Database
GBR0004645,Assel Valley,Assel Valley,Assel Valley Wind Farm,27.6,Wind,4645,,,,Falck Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.2265,-4.7787,UK Renewable Energy Planning Database
GBR0004644,Llynfi Afan Renewable Energy Park,,Llynfi Afan Renewable Energy Park,6.0,Wind,4644,,,,John Laing,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,51.6427,-3.6147,UK Renewable Energy Planning Database
GBR0003448,Clachan Flats,Clachan Flats,Clachan Flats Wind Farm,15.03,Wind,3448,,8770,,AMEC/ Border Winds,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,56.2881,-4.9429,UK Renewable Energy Planning Database
GBR0003449,Fen Farm,Fen Farm,Fen Farm,16.0,Wind,3449,,,,Ecotricity,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,53.4233,0.069,UK Renewable Energy Planning Database
GBR0003110,Hare Hill (B),,Hare Hill (B),2.7,Wind,3110,,,,Angus Cambell/ Powergen,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.7616,-1.4151,UK Renewable Energy Planning Database
GBR0003112,Rigged Hill,Rigged Hill,Rigged Hill Wind Farm,5.0,Wind,3112,,37324,,B9 Energy Services Ltd/ ScottishPower Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.0219,-6.8198,UK Renewable Energy Planning Database
GBR0003113,Bin Mountain Wind Farm,Bin Mountain Wind Farm,Bin Mountain,9.0,Wind,3113,,60449,,Greencoat UK Wind,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,54.6414,-7.6054,UK Renewable Energy Planning Database
GBR0003114,Crystal Rig,Crystal Rig,Crystal Rig Phase 1,63.0,Wind,3114,,9757,,Fred Olsen Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.883,-2.5075,UK Renewable Energy Planning Database
GBR0003116,Black Law,Black Law,Black Law,124.2,Wind,3116,,4838,,Scottish Power Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.7622,-3.7626,UK Renewable Energy Planning Database
GBR0003117,Ardrossan,Ardrossan,Ardrossan,24.0,Wind,3117,,1958,,Airtricity,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.6439,-4.8061,UK Renewable Energy Planning Database
GBR0003688,Calder Water Community Wind Farm,,Calder Water Community Wind Farm,28.0,Wind,3688,,,,Community Windpower (Community Wind Power),2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.6374,-4.2119,UK Renewable Energy Planning Database
GBR0003969,Dunmore,,Dunmore,21.0,Wind,3969,,,,TCI Renewables,2018,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,55.0687,-6.889,UK Renewable Energy Planning Database
